MAY 21|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Icon of Vladimir we celebrate.|1
MAY 21|The Holy, glorious, God-crowned and great Sovereigns Constantine and Helen, the Equals to the Apostles.|0
MAY 21|Saint Constantine, Prince of Murom, and his sons Michael and Theodore, the Wonderworkers.|0
MAY 21|Saint Basil, Bishop of Ryazan.|0
MAY 21|Our righteous Father Cassian the Greek, the Wonderworker, of Uglich.|0
MAY 21|Our righteous Father Agapetus of Markusha.|0
MAY 21|Saint Helen, sister of Saint Stephen of Dechani in Serbia.|0
MAY 21|The Holy New Hieromartyr Constantine, Archpriest of Yalutorovsk.|0
MAY 22|The Holy Martyr Basiliscus, nephew of Saint Theodore the Tyro.|1
MAY 22|The God-bearing Fathers of the Holy Second Ecumenical Council.|0
MAY 22|The Holy Martyr Marcellus.|0
MAY 22|The Holy Martyr Codrus.|0
MAY 22|The Holy Martyr John Vladimir the Wonderworker, King of Serbia.|0
MAY 22|The Holy Martyr Sophia the Physician.|0
MAY 22|The New Righteous Martyr Paul of the Peloponnesus.|0
MAY 22|The righteous Melchisedek, King of Salem.|0
MAY 22|Our righteous Father James of Borovichi.|0
MAY 23|Our righteous Father Michael the Confessor, Bishop of Synnada.|1
MAY 23|The Holy Myrrh-bearer Mary the wife of Cleopas.|0
MAY 23|The Holy Martyr Salonas of Rome.|0
MAY 23|The Holy Martyr Seleucus.|0
MAY 23|The Righteous Martyr Michael of Saint Sabbas Monastery, disciple of Saint Theodore of Edessa.|0
MAY 23|Our Father among the Saints Leontius the Wonderworker, Bishop of Rostov, the finding of whose precious relics we commemorate.|0
MAY 23|Our righteous Mother Euphrosyne of Polotsk.|0
MAY 23|Our righteous Father Pa"isius of Galich.|0
MAY 24|Our righteous Father Syrneon of the Wondrous Mountain.|1
MAY 24|The Holy Martyrs Meletius the Commander and those with him: John, Stephen, Serapion the Egyptian, Callinicus the Magus, and 12 Counts and Tribunes: Faustus, Festus, Marcellus, Theodore, Meletius, Sergius, Marcellinus, Felix, Photinus, Theodoriscus, Mercurius, and Didymus; three women: Marciana, Palladia, and Susanna; two infants: Cyriacus and Christian; and another 11,208 who were martyred with them.|0
MAY 24|The Holy Martyrs and brethren Donatianus and Rogatianus of Nantes in Brittany.|0
MAY 24|Saint Vincent of Lerins.|0
MAY 24|Our righteous Father Nicetas the Stylite of PereyaslavlZalessky, the Wonderworker.|0
MAY 24|Our Father among the Saints Gregory, Archbishop of Novgorod.|0
MAY 25|The Holy and glorious Prophet, Forerunner, and Baptist John, the Third Finding of whose precious head we commemorate.|1
MAY 25|The Holy Martyr Celestine.|0
MAY 25|Our righteous Father Olbian.|0
MAY 25|Our Father among the Saints Dionysius the Confessor, Bishop of Milan.|0
MAY 25|Our Father among the Saints Zenobius, Bishop of Florence.|0
MAY 25|The Saints of Volhynia: Yaropolk, Prince of Vladimir; Stephen, Bishop of Vladimir; Macarius of Kanev; Igor, Grand Duke of Chernigov and Kiev; and Juliana, Princess of Olshansk, whose Synaxis we celebrate.|0
MAY 25|The righteous John and Mary of Ustiug.|0
MAY 26|The Holy and glorious Apostle Carpus, one of the Seventy Apostles.|1
MAY 26|The Holy Apostle Alphaeus, and the Holy Martyrs Abercius and Helen, his children.|0
MAY 26|The Holy New Martyr Alexander of Thessalonica, the former Dervish, who was beheaded in Smyrna.|0
MAY 26|Saint Augustine, First Archbishop of Canterbury.|0
MAY 26|Our righteous and God-bearing Father Synesius, Bishop of Carpasia in Cyprus.|0
MAY 26|Our righteous Father Macarius of Kalyazin, the recovery of whose Holy relics we commemorate.|0
MAY 26|The Holy New Martyr George of Bulgaria.|0
MAY 27|The Holy Hieromartyr Helladius.|1
MAY 27|Our righteous and God-bearing Father John the Russian, the New Confessor.|0
MAY 27|The Holy HieromartyrTherapon of Sardis.|0
MAY 27|The Holy Martyr Eusebiotes.|0
MAY 27|The Holy Martyr Alypius.|0
MAY 27|The Holy Martyr Julius the Veteran ofDorostolum.|0
MAY 27|Our righteous FatherTherapon of Belozersk.|0
MAY 27|Saints Cyprian, Photius, and Jonas, Metropolitans of Kiev, the recovery of whose Holy relics we commemorate.|0
MAY 27|Saint Nilus of Stolben, the recovery of whose Holy relics we commemorate.|0
MAY 28|The Holy Hieromartyr Eutychius, Bishop of Melitene.|1
MAY 28|The Holy Martyr Heliconis of Thessalonica.|0
MAY 28|The Holy Martyrs Crescens, Paul, and Dioscorides of Rome.|0
MAY 28|The Holy New Hieromartyr Zacharias of Prusa.|0
MAY 28|Saint Andrew of Constantinople, the Fool for Christs sake.|0
MAY 28|The Holy New Martyr Demetrius of the Peloponnesus.|0
MAY 28|Saint German us, Bishop of Paris.|0
MAY 28|Saint Nicetas, Bishop of Chalcedon.|0
MAY 28|Our Father among the Saints Ignatius the Wonderworker, Bishop of Rostov.|0
MAY 28|Our righteous Father Sophronius of Bulgaria.|0
MAY 29|Our Most Holy Lady the Theotokos and Ever-Virgin Mary, the Synaxis of whose Icon called Surety of Sinners we celebrate.|1
MAY 29|The Holy Virgin Martyr Theodosia of Tyre.|0
MAY 29|The Holy Righteous Martyr Theodosia of Constantinople.|0
MAY 29|The Holy Hieromartyr Olbian, Bishop of Aneus, and his disciples.|0
MAY 29|The Holy New Martyr John of Thessalonica, who was beheaded in Smyrna.|0
MAY 29|Our righteous Father Alexander, Pope of Alexandria.|0
MAY 29|The Holy Martyrs, a Man and his Wife, whose bones were broken with staves.|0
MAY 29|Our Father among the Saints Maximinus the Confessor, Bishop of Treves in Gaul.|0
MAY 29|The Holy Martyrs Sisinius the Deacon, Martyrius the Reader, and Alexander, who were from Cappadocia and were slain near Trent.|0
MAY 29|The Holy New Martyr Andrew Argenti of Chios, who was martyred in Constantinople.|0
MAY 29|The Holy and blessed John the Wonderworker, Fool for Christ's sake of Ustiug.|0
MAY 30|Our righteous Father Isaacius the Confessor, Abbot of the Monastery of Dalmatus.|1
MAY 30|The Holy Martyr Natalius.|0
MAY 30|Our righteous Father Barlaam.|0
MAY 30|The Holy Martyrs Romanus and Teletius.|0
MAY 30|The Holy Martyr Euplus.|0
MAY 30|Our righteous Father James of Galich.|0
MAY 31|The Holy Martyr Hermias of Comana in Cappadocia.|1
MAY 31|The Holy Martyr, the Magician that gave Saint Hermias a potion, and believed in Christ through him.|0
MAY 31|The Holy Five Martyrs of Ascalon.|0
MAY 31|The Holy Martyrs Eusebius and Haralampus.|0
MAY 31|The Holy New Martyrs Michael the Grand Duke and his loyal friend Nicholas Johnson.|0
MAY 31|The Holy New Righteous Martyr Seraphim the Priest-monk.|0
MAY 31|The Holy New Hieromartyr Hierotheus, Bishop of Nikolsk.|0
MAY 31|The Holy New Hieromartyr Nicholas the Deacon of Lesbos, the finding of whose Holy relics we commemorate.|0
JUNE 1|The Holy Martyr Justin the Philosopher and those beheaded with him at Rome: Chariton, Charito, Evelpistus, Hierax, Peon, and Valerian.|1
JUNE 1|The Holy Martyr Firmus.|0
JUNE 1|The Holy Martyr Thespesius of Cappadocia.|0
JUNE 1|The Holy Martyr Neon.|0
JUNE 1|The Holy Hieromartyr and Bishop Pyrrhus the Virgin.|0
JUNE 1|The Holy Martyr Proculus of Bologna.|0
JUNE 1|The Righteous Martyrs of Garedja in Georgia: Shio the New, David, Gabriel, and Paul.|0
JUNE 1|Our righteous Father Agapetus the Unmercenary of the Kiev Caves.|0
JUNE 1|Our righteous Father Dionysius of Glushitsa, the Wonderworker.|0
JUNE 2|Our Father among the Saints Nicephorus the Confessor, Archbishop of Constantinople.|1
JUNE 2|The Holy 38 Martyrs who were sealed in a bathhouse.|0
JUNE 2|A Holy Mother and her Three Children who were beheaded.|0
JUNE 2|The righteous Hieromartyr Erasmus of Ochrid, and the 20,000 Martyrs who believed in Christ through him.|0
JUNE 2|The Holy Martyr John the New of Suchava.|0
JUNE 2|The Holy New Martyr Demetrius of Philadelphia.|0
JUNE 2|The Holy glorious New Martyr Constantine the former Hagarene.|0
JUNE 2|Saint Juliana of Vyazma, the translation of whose Holy relics we commemorate.|0
JUNE 3|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Youg Icon we celebrate.|1
JUNE 3|The Holy Martyr Lucillian of Nicomedia; the Children with him: Claudius, Hypatius, Paul, and Dionysius; and Paula the Virgin.|0
JUNE 3|Our righteous Father Athanasius the Wonderworker.|0
JUNE 3|Our righteous Mother Hieria of Mesopotamia.|0
JUNE 3|Our righteous Father Pappus.|0
JUNE 3|The Holy Hieromartyr Lucian and his fellow Martyrs Julian and Maximian at Beauvais in Gaul.|0
JUNE 3|Saint Clotilde, Queen of the Franks.|0
JUNE 3|Our righteous Father Kevin, Abbot of Glendalough in Ireland.|0
JUNE 3|The Holy Righteous Martyr Isaac of Cordova.|0
JUNE 3|The blessed Demetrius, Crown Prince of Moscow, the translation of whose Holy relics we commemorate.|0
JUNE 4|Our Father among the Saints Metrophanes, Archbishop of Constantinople.|1
JUNE 4|Our righteous Mother Sophia of Thrace.|0
JUNE 4|The Holy Righteous l'Vlartyr John, Abbot of the Monastery of Monagria.|0
JUNE 4|Our righteous Father Alonius of Scete in Egypt.|0
JUNE 4|Saints Mary and Martha of Bethany, the sisters of Lazarus.|0
JUNE 4|The Holy Martyr Concordius of Spoleto.|0
JUNE 4|The Holy Hieromartyr Quirin us, Bishop of Siscia.|0
JUNE 4|The Holy Martyrs Frontasius, Severinus, Severian, and Silanus of Perigeux in Gaul.|0
JUNE 4|Saint Zosimas of Cilicia, Bishop of Babylon in Egypt.|0
JUNE 4|Our righteous Father Petroc of Bodmin in Cornwall.|0
JUNE 4|Our righteous Father Methodius, Abbot of Peshnosha, disciple of Saint Sergius of Radonezh.|0
JUNE 4|Our righteous Fathers Eleazar and Nazarius of Olonets.|0
JUNE 4|The Holy New Hieromartyrs Andronicus, Archbishop of Perm; Theophanes, Bishop of Solikam; Basil, Archbishop of Chernigov; and those with them.|0
JUNE 5|The Holy Hieromartyr Dorotheus, Bishop of Tyre.|1
JUNE 5|The Holy Ten Martyrs of Egypt: Marcian, Nicander, Hyperechius, Apollo, Leonidas, Arius, Gorgias, Selenias, Irene, and Pambo.|0
JUNE 5|The Holy Martyrs Christopher and Con on of Rome.|0
JUNE 5|The Holy New Martyr Mark of Smyrna, who contested on Chios.|0
JUNE 5|Saint Theodore the Wonderworker, Hermit of the Jordan.|0
JUNE 5|The Holy Hieromartyrs Boniface of Crediton, Archbishop of Mainz and Enlightener of Germany, Eoban his fellow bishop, and those with them.|0
JUNE 5|The Holy Martyr Sanctius of Albi, who suffered in Cordova.|0
JUNE 5|The blessed Igor, Grand Duke of Chernigov and Kiev, the translation of whose Holy relics we commemorate.|0
JUNE 5|The blessed Constantine, Metropolitan of Kiev.|0
JUNE 5|Saint Theodore Yaroslavich, brother of Saint Alexander Nevsky.|0
JUNE 5|Our righteous Father Peter of Korisha in Serbia.|0
JUNE 5|Our righteous Fathers Bassian and Jonas of Solovki, the finding of whose Holy relics we commemorate.|0
JUNE 6|Our righteous Father Hilarion the New, Abbot of the Monastery of Dalmatus.|1
JUNE 6|Our righteous Father Attalus the Wonderworker.|0
JUNE 6|The Holy Five Virgin Martyrs of Caesarea in Palestine: Martha, Mary, Cyria, Valeria, and Marcia.|0
JUNE 6|Our righteous Father Anoub of Egypt, the Worker of Signs.|0
JUNE 6|The Holy Martyr Gelasius.|0
JUNE 6|Our righteous Father Photas.|0
JUNE 6|The Holy Virgin Martyrs Archelais, Thecla, and Susanna of Salerno.|0
JUNE 6|Our righteous Father Barlaam of Khutyn, the recovery of whose Holy relics we commemorate.|0
JUNE 6|Saint Jonas, Bishop of Perm.|0
JUNE 6|Our righteous Father Paisius of Uglich.|0
JUNE 6|Our righteous Father Jonas of Klimentsy.|0
JUNE 7|The Holy MartyrTheodotus of Ancyra.|1
JUNE 7|The Holy Martyr Zinais the Wonderworker.|0
JUNE 7|The Holy Women Aisia and Susanna, disciples of Saint Pancratius of Tauromenium.|0
JUNE 7|The Holy Martyr Lycarion of Egypt.|0
JUNE 7|The Holy Martyrs Tarasius and John.|0
JUNE 7|Our righteous Father Stephen.|0
JUNE 7|Our righteous Father Anthimus.|0
JUNE 7|Our righteous Mother Sebastiana the Wonderworker.|0
JUNE 7|The Holy Martyr Potamiaina of Alexandria.|0
JUNE 7|The Holy Hieromartyrs Marcellinus and Marcellus,Bishops of Rome.|0
JUNE 7|Our righteous Father Daniel of Scete in Egypt.|0
JUNE 7|The Holy Righteous Martyrs of Cordova: Peter the Priest-monk, Wallabonsus the Hierodeacon, and Sabinian, Wistremund, Habentius, and Jeremias the Monks.|0
JUNE 8|The Holy Great Martyr Theodore the Commander, the recovery of whose sacred relics we commemorate.|1
JUNE 8|The Holy Martyrs Nicander and Marcian.|0
JUNE 8|The Holy Martyr Calliope.|0
JUNE 8|Our righteous Mother Melania the Elder of Rome.|0
JUNE 8|Our righteous Father Athre of Egypt.|0
JUNE 8|The Holy Martyr Nicander.|0
JUNE 8|The Holy Martyr Mark.|0
JUNE 8|Saint Naucratius, Abbot of the Monastery of Studium.|0
JUNE 8|The Holy New MartyrTheophanes of Constantinople.|0
JUNE 8|Our righteous Father Zosimas of Phoenicia.|0
JUNE 8|Our Father among the Saints Medard, Bishop ofNoyon.|0
JUNE 8|Saint Theodore, Bishop of Suzdal and Rostov.|0
JUNE 8|Saints Basil and Constantine, Princes of Yaroslavl, the recovery of whose Holy relics we commemorate.|0
JUNE 8|The Holy New Hieromartyrs in Russia, the Bishops Barlaam and Herman, who were brethren.|0
JUNE 9|Our Father among the Saints Cyril, Archbishop of Alexandria.|1
JUNE 9|The Holy Five Consecrated Virgins Thecla, Mariamne, Martha, Mary, and Ennatha of Persia, who were beheaded by Paul their presbyter.|0
JUNE 9|Our righteous Father Cyrus.|0
JUNE 9|The Holy Hieromartyr Alexander, Bishop of Prusa.|0
JUNE 9|The Holy Martyr Ananias.|0
JUNE 9|The Holy Three Virgin Martyrs of Chios.|0
JUNE 9|The Holy Hieromartyr Vincent the Deacon, of Agen in Gaul.|0
JUNE 9|Our righteous Father Columba the Wonderworker of Iona.|0
JUNE 9|Our Holy Father John of Shavtel-Gaeneti in Georgia.|0
JUNE 9|Saint Cyril the Wonderworker of Belozersk.|0
JUNE 9|Our righteous Father Alexander of Kushta.|0
JUNE 10|The Holy Martyrs Alexander and Antonina.|1
JUNE 10|The Holy Hieromartyr Metrophanes Tsi-Chung, Priest of the Orthodox Mission in Peking; his wife Tatiana and their sons Esaias and John; Maria, the betrothed of Esaias; Paul Wan, Mission catechist; Ia Wen, teacher at the Mission School; Matthew Hai Tsuan and his brother Vitus; Clement Kui Kin; Anna Chui; and 211 slain with them in the Boxer Rebellion in China.|0
JUNE 10|The Holy Hieromartyr Timothy, Bishop of Prusa.|0
JUNE 10|Our righteous Father Canides of Cappadocia.|0
JUNE 10|The righteous Theophanes and Pansemne of Antioch.|0
JUNE 10|The righteous Bishop Apollo.|0
JUNE 10|Saint Alexis, Bishop of Bithynia.|0
JUNE 10|A certain Young Man, a most wise Martyr, who was betrayed by his own handmaid.|0
JUNE 10|Saint Bassian, Bishop of Lodi in Lombardy.|0
JUNE 10|Our righteous Father Silvan of the Kiev Caves.|0
JUNE 10|Saint John Maximovitch, Metropolitan of Tobolsk.|0
JUNE 10|The Holy New Hieromartyrs Pitirim, Theognostus, and Philaret, Hieromonks of the Saint Alexander Nevsky Hermitage.|0
JUNE 11|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Icon called It is Truly Meet we celebrate.|1
JUNE 11|The Holy Apostles Bartholomew and Barnabas.|0
JUNE 11|The Holy Archangel Gabriel, whose Synaxis in Adein we celebrate.|0
JUNE 11|The Holy Martyr Theopemptus, and another four beheaded with him.|0
JUNE 11|Our righteous Father Barnabas of Basa in Cyprus.|0
JUNE 11|Our righteous Father Barnabas of Vetluga.|0
JUNE 11|Our righteous Fathers Ephraim and Arcadius of Novotorzhok, the translation of whose Holy relics we commemorate.|0
JUNE 12|Our righteous Father Onuphrius the Great of Egypt.|1
JUNE 12|Our righteous Father Peter of Athos.|0
JUNE 12|The Holy Martyr An to nina of Nicaea.|0
JUNE 12|Saint John the Soldier.|0
JUNE 12|Our righteous Father Julian in the Quarter of Dagatus.|0
JUNE 12|Our righteous Father Zeno.|0
JUNE 12|SaintTriphyllius, Bishop ofLeucosia in Cyprus and disciple of Saint Spyridon.|0
JUNE 12|Saint Anna, Great Princess of Kashin.|0
JUNE 12|Our righteous Father Arsenius of Konevets.|0
JUNE 12|Our righteous Father Onuphrius of Maly.|0
JUNE 12|Our righteous Fathers Onuphrius and Auxentius Vologda.|0
JUNE 12|Our righteous Father Stephen of Komel.|0
JUNE 12|Our righteous Fathers Bassian and Jonas of Solovki.|0
JUNE 13|The Holy Martyr Aquilina of Byblos in Syria.|1
JUNE 13|Our righteous Mother Anna and her son John.|0
JUNE 13|Our righteous Father James, who out of delusion worshipped the Antichrist, that is, the devil, but repented.|0
JUNE 13|The Holy Martyr Diodore of Emesa.|0
JUNE 13|The Holy Ten Thousands of Martyrs who were beheaded.|0
JUNE 13|Saint Antipater, Bishop ofBostra in Arabia.|0
JUNE 13|Saint Eulogius, Patriarch of Antioch.|0
JUNE 13|The Holy Hieromartyr Fandila the Priest-monk of Cordova.|0
JUNE 13|Our righteous Fathers Andronicus and Sabbas of Moscow.|0
JUNE 14|The Holy Prophet Elisseus.|1
JUNE 14|Our Father among the Saints Methodius the Confessor, Archbishop of Constantinople.|0
JUNE 14|The Holy Hieromartyr Cyril, Bishop of Gortynia Crete.|0
JUNE 14|Our righteous Father Niphon of Mount Athos.|0
JUNE 14|Our righteous Mother Julitta.|0
JUNE 14|The Holy Martyrs Valerius and Rufinus of Soissons in Gaul.|0
JUNE 14|The Holy Righteous Martyrs Anastasius the Priestmonk, Felix the Monk, and Digna the Consecrated Virgin of Cordova.|0
JUNE 14|Saint Mstislav-George, Prince of Novgorod.|0
JUNE 14|Our righteous Father Methodius of Peshnosha.|0
JUNE 14|Our righteous Father Elisseus of Suma.|0
JUNE 14|All the righteous Fathers who shone forth in the Skete of Saint Anna on the Holy Mount Athas, whose Synaxis we celebrate.|0
JUNE 15|The Holy Prophet Amos.|1
JUNE 15|The Holy Martyr Doulas of Cilicia.|0
JUNE 15|The Holy Martyr Nerses.|0
JUNE 15|The Holy Apostles Fortunatus, Achaicus, and Stephanas.|0
JUNE 15|Our righteous Father Orsiesius of Tabennisi, disciple of Saint Pachomius the Great.|0
JUNE 15|The Holy Martyr, an old woman.|0
JUNE 15|The Holy Martyrs Vitus, Modestus, and Crescentia at Lucania.|0
JUNE 15|Our righteous Father Abraham of Auvergne in Gaul.|0
JUNE 15|The Holy Martyr Benildis of Cordova.|0
JUNE 15|Saint Michael, First Metropolitan of Kiev.|0
JUNE 15|The Holy Martyr Lazarus, Prince of Serbia.|0
JUNE 15|Saints Ephraim and Spyridon, Patriarchs of Serbia.|0
JUNE 15|The Righteous Martyrs Gregory and Cassian of Avnega.|0
JUNE 15|Saint Symeon, Archbishop of Novgorod.|0
JUNE 15|Saint Jonas, Metropolitan of Moscow.|0
JUNE 15|Our Father among the Saints Glycerius, Metropolitan of Romania.|0
